week,team,user,week total,ec,1stf,ATW,6pack,3rdf,Donation,qs,2ndf,popup,WO Q,QS Q,ao_list
5,Dasher,Doozie,47,9,18,,4,,3,5,5,3,,,"black-rock, el-coyote, the-colosseum"
1,Dasher,UPS,47,9,18,5,4,,3,5,,3,,,"da-grizz, el-coyote, the-colosseum, the-grove, the-silo"
3,Donner,Juanita,47,9,18,5,4,,3,,5,3,,,"da-grizz, the-colosseum, the-grove, the-ridge, the-silo"
5,Prancer,Dilbert,47,9,12,,,5,3,5,5,3,,,"black-rock, ravens-nest, the-ridge, the-silo"
6,Prancer,Tinfoil,47,9,24,5,6,,3,,,,,,"black-rock, da-grizz, ravens-nest, the-olympiad, the-silo"
5,Rudolph,Napster,47,9,15,5,,,,5,5,3,,,"black-rock, da-grizz, the-colosseum, the-grove, the-olympiad"
5,Dancer,Phoenix,46,3,18,,4,,3,5,5,3,,,"black-rock, el-coyote, the-olympiad, the-silo"
5,Dancer,Sparky,46,15,9,,,,3,5,5,3,1,,el-coyote
3,Donner,Bedpan,46,13,15,5,,,,5,5,3,,,"black-rock, dmz, the-grove, the-olympiad, the-ridge"
4,Donner,Bedpan,46,6,18,5,4,,,5,5,3,,,"da-grizz, dmz, the-grove, the-olympiad, the-ridge"
2,Donner,Hanger,46,15,15,5,,5,3,,,3,,,"da-grizz, dmz, the-colosseum, the-ridge, the-silo"
4,Prancer,Dilbert,46,12,13,,,5,3,5,5,3,,,"black-diamond, black-rock, the-grove, the-ridge"
3,Comet,Choco Taco,45,15,12,,,5,,5,5,3,,,"el-coyote, the-colosseum, the-grove, the-ridge"
1,Comet,Hatchet (Lizard Q),45,9,15,5,,,3,5,5,3,,,"dmz, the-colosseum, the-grove, the-olympiad, the-ridge"
1,Comet,Six Sheets,45,15,18,5,4,,,,,3,,,"black-rock, the-colosseum, the-olympiad, the-ridge, the-silo"
5,Donner,Storm Chaser,45,8,20,5,4,,,5,,3,,,"black-diamond, black-rock, da-grizz, the-colosseum, the-ridge"
1,Prancer,Liberty Biberty,45,8,21,5,5,,3,,,3,,,"black-rock, ravens-nest, the-colosseum, the-grove, the-olympiad"
1,Comet,Tighty Whities,44,6,15,5,,5,,5,5,3,,,"the-colosseum, the-grove, the-olympiad, the-ridge, the-silo"
3,Cupid,Sparkler,44,18,17,,,,,,5,3,1,,"black-diamond, dmz, the-grove, the-ridge"
2,Dancer,Cinderella,44,10,19,5,4,,3,,,3,,,"black-diamond, da-grizz, dmz, the-colosseum, the-olympiad, the-ridge"
4,Dancer,Cinderella,44,6,18,5,4,,3,,5,3,,,"da-grizz, el-coyote, the-colosseum, the-olympiad, the-ridge"
2,Rudolph,Napster,44,3,18,5,4,,,5,5,3,1,,"da-grizz, the-colosseum, the-grove, the-olympiad, the-ridge"
1,Vixen,Broomstick,44,15,16,5,,,,,5,3,,,"black-diamond, dmz, the-grove, the-ridge, the-silo"
3,Comet,Algorithm,43,8,18,5,4,,,5,,3,,,"black-rock, the-colosseum, the-grove, the-olympiad, the-ridge"
2,Cupid,Caboose,43,,18,5,4,,3,5,5,3,,,"da-grizz, the-colosseum, the-grove, the-ridge, the-silo"
3,Cupid,Soft Hands,43,15,17,,,,3,,5,3,,,"black-rock, the-olympiad"
4,Dasher,UPS,43,10,15,,,5,,5,5,3,,,"black-rock, da-grizz, ravens-nest, the-olympiad"
4,Rudolph,Celine Dion,43,3,18,5,4,,,5,5,3,,,"black-rock, da-grizz, ravens-nest, the-colosseum, the-grove"
1,Rudolph,Ricola,43,9,23,,5,,3,,,3,,,
2,Rudolph,Ringo,43,4,18,5,4,,3,,5,3,1,,"black-rock, da-grizz, el-coyote, ravens-nest, the-grove"
1,Vixen,Hat Trick,43,6,18,5,4,5,,,5,,,,"da-grizz, el-coyote, the-colosseum, the-grove, the-ridge, the-silo"
3,Comet,DJ Sump Pump,42,3,19,,4,,3,5,5,3,,,el-coyote
5,Comet,Happy Camper,42,10,15,,,,3,5,,3,1,,"da-grizz, the-colosseum, the-grove, the-ridge"
4,Dancer,Phoenix,42,3,15,5,,5,3,5,5,,1,,"black-rock, el-coyote, the-colosseum, the-olympiad, the-silo"
3,Donner,fuzzy navel,42,12,9,,,5,3,5,5,3,,,"da-grizz, el-coyote"
6,Donner,fuzzy navel,42,6,9,,,5,3,5,5,3,,,"da-grizz, el-coyote"
5,Prancer,Liberty Biberty,42,6,18,,4,,,5,5,3,1,,"black-rock, the-colosseum, the-grove, the-olympiad"
4,Cupid,Sparkler,41,15,16,5,,,,,5,,,,"black-diamond, ravens-nest, the-colosseum, the-grove, the-olympiad"
3,Dasher,UPS,41,11,15,5,,,,5,5,,,,"da-grizz, the-colosseum, the-olympiad, the-ridge, the-silo"
2,Donner,Mr. Kotter,41,6,22,5,5,,,,,3,,,"black-diamond, dmz, the-colosseum, the-grove, the-ridge, the-silo"
5,Donner,fuzzy navel,41,6,9,,,5,3,5,5,3,,,"da-grizz, el-coyote"
6,Dasher,Trifecta,40,15,12,,,5,,,5,3,,,
4,Donner,Storm Chaser,40,5,18,5,4,,,5,,3,,,"black-rock, da-grizz, the-grove, the-olympiad, the-ridge"
2,Rudolph,Celine Dion,40,,22,5,5,,,5,,3,,,"black-rock, da-grizz, ravens-nest, the-grove, the-olympiad"
6,Rudolph,Ringo,40,6,12,,,,3,5,5,3,1,,"black-rock, el-coyote, the-colosseum"
1,Comet,Frontier,39,12,9,,,5,,5,5,3,,,"el-coyote, the-olympiad"
3,Comet,Wing Stop (F3 Naperville),39,5,18,,4,,3,,5,3,1,,"ravens-nest, the-colosseum"
1,Cupid,Singer,39,13,18,,4,,,,,3,1,,"the-colosseum, the-grove, the-olympiad"
6,Cupid,Sparkler,39,15,16,5,,,3,,,,,,"black-diamond, ravens-nest, the-colosseum, the-grove, the-ridge"
4,Dasher,Rooney,39,12,18,,4,,,,5,,,,the-colosseum
1,Donner,Celler Dweller,39,2,21,,5,,3,,5,3,,,"the-colosseum, the-grove, the-ridge, the-silo"
1,Rudolph,Napster,39,6,15,5,,,,5,5,3,,,"da-grizz, the-colosseum, the-grove, the-olympiad, the-ridge"
2,Vixen,vern,39,6,19,5,4,,,,5,,,,"black-diamond, the-colosseum, the-olympiad, the-ridge, the-silo"
1,Blitzen,Schlitz,38,8,13,,,,3,5,5,3,1,,"el-coyote, the-grove"
2,Comet,Danica,38,,18,5,4,,3,,5,3,,,"da-grizz, the-colosseum, the-grove, the-olympiad, the-ridge"
3,Cupid,Duck Hunt,38,12,19,,4,,,,,3,,,"black-diamond, da-grizz, ravens-nest"
3,Rudolph,Celine Dion,38,3,18,,4,,,5,5,3,,,"black-rock, da-grizz, ravens-nest"
4,Rudolph,Ringo,38,6,15,,,,3,5,5,3,1,,"da-grizz, ravens-nest, the-colosseum, the-grove"
1,Comet,Choco Taco,37,12,9,,,,3,5,5,3,,,"el-coyote, the-ridge"
6,Comet,Happy Camper,37,2,15,,,,,5,5,3,1,,"da-grizz, the-colosseum, the-grove, the-ridge"
4,Dancer,Pop-Tart,37,3,12,,,5,3,5,5,3,1,,"ravens-nest, the-colosseum"
1,Donner,Mr. Belding,37,9,15,5,,,,,5,3,,,"the-colosseum, the-grove, the-olympiad, the-ridge, the-silo"
6,Prancer,Liberty Biberty,37,9,18,,4,,3,,,3,,,"da-grizz, ravens-nest, the-olympiad, the-silo"
2,Vixen,Broomstick,37,13,16,5,,,,,,3,,,"black-diamond, the-colosseum, the-olympiad, the-ridge, the-silo"
1,Vixen,Den Mother,37,,15,5,,,3,5,5,3,1,,"da-grizz, the-colosseum, the-olympiad, the-ridge, the-silo"
2,Vixen,Scuba Steve,37,5,18,5,4,,,5,,,,,"black-rock, dmz, the-colosseum, the-olympiad, the-ridge, the-silo"
3,Cupid,Picasso,36,15,16,,,,,,5,,,,da-grizz
2,Dancer,Phoenix,36,,18,,4,5,,5,,3,1,,"da-grizz, el-coyote, the-colosseum, the-olympiad"
3,Dancer,Pop-Tart,36,5,15,,,,3,5,5,3,,,"the-colosseum, the-ridge"
6,Dasher,Doozie,36,6,9,,,,3,5,5,3,,,"black-rock, el-coyote, the-olympiad"
3,Prancer,Tinfoil,36,6,18,,4,,3,,5,,,,"da-grizz, the-colosseum, the-grove, the-olympiad"
3,Vixen,Dilly Dilly,36,9,16,,,,,5,5,,1,,"black-diamond, dmz, the-colosseum, the-ridge"
5,Comet,Mahomes,35,6,6,,,5,3,5,5,3,1,1,"el-coyote, the-ridge"
2,Prancer,PFG,35,6,21,,5,,,,,3,,,the-colosseum
2,Comet,DJ Sump Pump,34,,21,,5,,,5,,3,,,"el-coyote, the-ridge, the-silo"
6,Comet,Peterbilt,34,,18,5,4,,3,,,3,1,,"da-grizz, el-coyote, the-colosseum, the-grove, the-ridge, the-silo"
3,Dasher,Doozie,34,9,9,,,,3,5,5,3,,,"black-rock, el-coyote, the-silo"
2,Dasher,Olive Oyl,34,3,9,,,5,3,5,5,3,,1,"black-rock, ravens-nest, the-ridge"
3,Prancer,PFG,34,3,21,,5,,,,5,,,,"black-rock, the-grove"
4,Rudolph,Napster,34,6,12,,,,3,5,5,3,,,"the-colosseum, the-grove"
4,Rudolph,Slapshot,34,,21,5,5,,,,,3,,,"black-rock, da-grizz, ravens-nest, the-colosseum, the-grove"
4,Vixen,Blue Gill,34,3,9,,,5,3,5,5,3,1,,"dmz, the-ridge, the-silo"
6,Comet,DJ Sump Pump,33,,18,,4,,,5,,,1,,the-ridge
1,Comet,Danica,33,,18,5,4,,3,,,3,,,"da-grizz, the-colosseum, the-grove, the-olympiad, the-ridge, the-silo"
4,Cupid,Duck Hunt,33,9,19,,4,,,,,,1,,"black-diamond, da-grizz, ravens-nest, the-colosseum"
5,Cupid,Soft Hands,33,9,13,,,,3,,5,3,,,"black-rock, the-olympiad, the-ridge"
5,Cupid,Sparkler,33,13,17,,,,,,,3,,,"black-diamond, the-colosseum, the-grove, the-ridge"
5,Dasher,Zimmer,33,3,9,,,5,3,5,5,3,,,"the-colosseum, the-ridge, the-silo"
5,Rudolph,Foreclosure,33,8,9,,,,3,5,,3,,,"black-rock, the-ridge"
1,Vixen,Scuba Steve,33,8,12,,,,,5,5,3,,,"the-grove, the-olympiad, the-ridge, the-silo"
3,Comet,Shankapotomus,32,,18,5,4,,,,5,,,,"ravens-nest, the-colosseum, the-grove, the-olympiad, the-ridge"
1,Cupid,Bunker,32,8,12,,,,3,,5,3,1,,"the-colosseum, the-grove"
5,Cupid,Picasso,32,12,17,,,,,,,3,,,the-colosseum
4,Dancer,Cutler,32,15,9,,,,,5,,3,,,"the-colosseum, the-ridge, the-silo"
1,Dancer,Party in a bottle,32,,15,,,,3,5,5,3,1,,"the-colosseum, the-olympiad, the-silo"
1,Dasher,Jellystone,32,9,12,,,,3,,5,3,,,"black-rock, el-coyote, the-colosseum, the-silo"
1,Dasher,Olive Oyl,32,3,13,,,,3,5,5,3,,,"black-rock, the-colosseum, the-silo"
6,Dasher,Zimmer,32,3,9,,,5,,5,5,,,,"the-colosseum, the-grove, the-silo"
3,Rudolph,Napster,32,9,15,,,,,5,,3,,,"da-grizz, the-colosseum"
2,Vixen,Hat Trick,32,12,15,,,,,,5,,,,"dmz, el-coyote, the-ridge, the-silo"
3,Blitzen,Morticia,31,6,15,5,,,,5,,,,,"dmz, the-colosseum, the-grove, the-ridge, the-silo"
1,Comet,DJ Sump Pump,31,2,21,,5,,,,,3,,,"dmz, the-ridge"
2,Cupid,Singer,31,9,16,,,,,5,,,1,,"black-diamond, the-colosseum, the-grove"
1,Dasher,Norm,31,12,13,,,,3,,,3,,,
4,Dasher,Trifecta,31,6,12,,,5,,,5,3,,,"black-rock, el-coyote"
4,Dasher,Zimmer,31,7,9,,,5,,5,5,,,,"black-rock, the-ridge, the-silo"
6,Donner,Mr. Kotter,31,3,22,,5,,,,,,1,,"black-diamond, the-colosseum, the-ridge"
4,Prancer,YellowPages,31,3,15,,,,3,5,5,,,,"da-grizz, ravens-nest, the-grove"
1,Blitzen,Derailed,30,8,9,,,5,,,5,3,,,"the-colosseum, the-grove"
5,Comet,Pearl,30,,3,,,5,3,5,5,3,1,,the-colosseum
3,Cupid,Caboose,30,,15,5,,,,5,5,,,,"el-coyote, the-grove, the-olympiad, the-ridge, the-silo"
4,Dancer,Foghorn,30,6,12,,,,3,5,,3,1,,"da-grizz, the-colosseum, the-ridge, the-silo"
6,Dasher,Jellystone,30,6,15,,,,3,,5,,1,,"da-grizz, el-coyote, the-colosseum, the-olympiad"
1,Donner,Moist,30,12,15,,,,,,,3,,,"black-rock, the-grove, the-olympiad, the-ridge"
2,Donner,fuzzy navel,30,3,6,,,5,3,5,5,3,,,"da-grizz, el-coyote"
3,Prancer,YellowPages,30,,15,,,5,,5,5,,,,"da-grizz, ravens-nest, the-grove"
1,Rudolph,Foreclosure,30,12,9,,,,,5,,3,1,,"black-rock, ravens-nest, the-colosseum"
2,Vixen,5-Putt,30,3,21,,5,,,,,,1,,"the-colosseum, the-olympiad, the-ridge, the-silo"
1,Vixen,Tweety,30,12,15,,,,,,,3,,,"dmz, the-ridge, the-silo"
1,Comet,Algorithm,29,,15,,,,,5,5,3,1,,"the-colosseum, the-olympiad, the-ridge"
2,Comet,Frontier,29,9,12,,,,,5,,3,,,"da-grizz, el-coyote, the-colosseum"
5,Dancer,Cinderella,29,3,15,,,,3,,5,3,,,"da-grizz, the-colosseum, the-ridge"
3,Dancer,Party in a bottle,29,3,12,,,,,5,5,3,,1,"the-colosseum, the-grove"
5,Dancer,Party in a bottle,29,9,12,,,,,,5,3,,,"black-rock, the-colosseum, the-olympiad, the-silo"
4,Dasher,Norm,29,6,12,,,,3,,5,3,,,the-colosseum
1,Donner,Peashooter,29,9,12,,,,,,5,3,,,"the-colosseum, the-grove, the-ridge"
3,Prancer,Liberty Biberty,29,9,15,,,,,,5,,,,"black-rock, the-olympiad, the-silo"
3,Rudolph,Ringo,29,,12,,,,3,5,5,3,1,,"black-rock, el-coyote, ravens-nest, the-colosseum"
1,Vixen,Quatro,29,5,15,,,,,5,,3,1,,"dmz, the-grove, the-ridge, the-silo"
6,Blitzen,Schlitz,28,3,12,,,5,3,,5,,,,"da-grizz, the-grove"
1,Comet,Shankapotomus,28,,15,5,,,,5,,3,,,"black-rock, el-coyote, the-colosseum, the-olympiad, the-ridge"
3,Comet,Tighty Whities,28,3,12,,,,3,5,5,,,,"da-grizz, ravens-nest, the-colosseum, the-olympiad"
1,Cupid,GrubX (CMW),28,6,16,,,,3,,,3,,,"black-diamond, the-colosseum, the-olympiad"
2,Cupid,Picasso,28,15,13,,,,,,,,,,
1,Cupid,Sparkler,28,12,10,,,,3,,,3,,,"black-diamond, dmz, the-colosseum"
2,Dasher,Trifecta,28,9,9,,,5,,5,,,,,"da-grizz, the-colosseum"
3,Donner,John Denver,28,11,12,,,,,,5,,,,"the-grove, the-ridge"
3,Rudolph,Underdog,28,12,16,,,,,,,,,,
3,Vixen,5-Putt,28,8,15,,,,,,5,,,,"the-colosseum, the-ridge"
3,Blitzen,Just Dance,27,9,9,,,,3,,5,,1,,"the-colosseum, the-olympiad, the-ridge"
5,Blitzen,Schlitz,27,3,12,,,,3,,5,3,1,,"da-grizz, the-colosseum, the-grove"
2,Comet,Algorithm,27,6,12,,,5,,,,3,1,,"black-rock, the-colosseum, the-grove, the-ridge"
1,Cupid,Picasso,27,12,12,,,,,,,3,,,the-colosseum
6,Dancer,TruGreen,27,,,,,5,3,5,5,3,,,
4,Dancer,Waffle House,27,,9,,,5,3,5,5,,,,"black-rock, the-olympiad, the-silo"
3,Dasher,Jellystone,27,9,9,,,,3,,5,,1,,"black-rock, the-colosseum, the-silo"
2,Prancer,The Worm,27,,18,5,4,,,,,,,,"black-rock, da-grizz, el-coyote, ravens-nest, the-colosseum, the-ridge"
4,Rudolph,Backstreet,27,6,15,,,,3,,,3,,,"black-rock, da-grizz, ravens-nest, the-grove"
3,Vixen,Broomstick,27,6,16,5,,,,,,,,,"black-diamond, dmz, the-colosseum, the-olympiad, the-ridge"
3,Vixen,Scuba Steve,27,2,15,5,,,,5,,,,,"dmz, the-colosseum, the-olympiad, the-ridge, the-silo"
1,Vixen,vern,27,9,15,,,,,,,3,,,"dmz, the-ridge, the-silo"
2,Blitzen,Morticia,26,6,15,5,,,,,,,,,"dmz, the-colosseum, the-grove, the-ridge, the-silo"
4,Dancer,Dear Abby,26,3,12,,,,3,5,,3,,,"black-rock, da-grizz, the-colosseum, the-silo"
5,Dancer,Dear Abby,26,6,12,,,,,,5,3,,,"da-grizz, the-grove, the-ridge"
5,Dancer,TruGreen,26,,,,,5,3,5,5,3,,,
3,Dasher,Zimmer,26,9,12,,,,,,5,,,,"black-rock, the-colosseum"
4,Donner,Hanger,26,6,15,5,,,,,,,,,"dmz, el-coyote, the-colosseum, the-ridge, the-silo"
2,Donner,John Denver,26,11,12,,,,,,,3,,,"the-grove, the-ridge"
3,Donner,Moist,26,9,12,,,,,,5,,,,"black-rock, the-colosseum, the-olympiad, the-ridge"
3,Rudolph,Foreclosure,26,9,9,,,,3,5,,,,,"black-rock, the-ridge, the-silo"
5,Comet,Choco Taco,25,6,6,,,,,5,5,3,,,"el-coyote, the-grove"
6,Comet,Tighty Whities,25,,15,,,,,5,5,,,,"black-rock, ravens-nest, the-colosseum, the-silo"
4,Cupid,Bunker,25,12,12,,,,,,,,1,,"black-rock, the-colosseum, the-silo"
6,Dancer,Party in a bottle,25,9,12,,,,,,,3,1,,"the-colosseum, the-olympiad, the-ridge"
3,Dancer,Thesaurus,25,,15,5,,,,5,,,,,"da-grizz, the-colosseum, the-grove, the-olympiad, the-silo"
3,Donner,Corner Kick,25,7,10,,,,3,,5,,,,"black-diamond, the-grove, the-silo"
3,Donner,Mr. Kotter,25,,16,,,,,,5,3,1,,"black-diamond, the-colosseum, the-ridge"
1,Donner,fuzzy navel,25,3,6,,,,3,5,5,3,,,"el-coyote, the-colosseum"
6,Prancer,Deliverance,25,,12,,,5,,,5,3,,,"da-grizz, ravens-nest, the-olympiad, the-silo"
6,Prancer,PFG,25,,18,,4,,3,,,,,,
1,Prancer,The Worm,25,5,12,,,,,,5,3,,,"the-colosseum, the-grove, the-silo"
2,Rudolph,Underdog,25,9,16,,,,,,,,,,
3,Vixen,vern,25,7,12,,,,,,5,,1,,"dmz, the-ridge, the-silo"
4,Comet,Pearl,24,6,7,,,,3,5,,3,,,"black-diamond, black-rock"
3,Comet,Six Sheets,24,9,15,,,,,,,,,,"ravens-nest, the-grove, the-olympiad, the-ridge"
2,Comet,Tighty Whities,24,2,12,,,,,5,5,,,,"the-colosseum, the-grove, the-ridge"
2,Cupid,Sparkler,24,9,7,,,,3,5,,,,,"black-diamond, the-grove"
2,Dancer,Party in a bottle,24,,12,,,,3,5,,3,1,,"the-colosseum, the-olympiad"
1,Dancer,TruGreen,24,,15,,,,,5,,3,,1,"the-colosseum, the-olympiad, the-ridge, the-silo"
5,Dasher,UPS,24,,9,,,,,5,5,,,,da-grizz
1,Donner,Corner Kick,24,4,9,,,5,3,,,3,,,"the-colosseum, the-grove"
1,Rudolph,Celine Dion,24,,15,,,,,5,,3,1,,"da-grizz, ravens-nest, the-olympiad, the-ridge"
2,Vixen,Tweety,24,11,13,,,,,,,,,,"black-diamond, dmz, the-ridge, the-silo"
3,Blitzen,Derailed,23,11,9,,,,,,,3,,,"dmz, the-grove"
4,Blitzen,Foundation,23,1,9,,,,,5,5,3,,,"the-colosseum, the-ridge, the-silo"
3,Blitzen,Pee Wee Herman,23,3,15,5,,,,,,,,,"black-rock, da-grizz, dmz, the-colosseum, the-grove"
1,Blitzen,Xena- Warrior Princess,23,,12,,,,3,5,,3,,,the-colosseum
4,Comet,Algorithm,23,3,9,,,5,,5,,,1,,"the-colosseum, the-ridge, the-silo"
2,Comet,Pearl,23,3,12,,,,,5,,3,,,"the-colosseum, the-grove, the-olympiad"
5,Comet,Wing Stop (F3 Naperville),23,3,9,,,,3,,5,3,,,the-ridge
3,Donner,Celler Dweller,23,3,12,,,,3,,5,,,,"the-ridge, the-silo"
2,Donner,Corner Kick,23,8,9,,,,3,,,3,,,"dmz, the-grove, the-ridge"
5,Donner,Mr. Kotter,23,,15,,,,,,5,3,,,"the-colosseum, the-ridge, the-silo"
1,Prancer,Flo,23,8,12,,,,,,,3,,,"the-colosseum, the-grove, the-ridge, the-silo"
3,Prancer,Nemo,23,12,6,,,,,,5,,,,the-colosseum
3,Prancer,The Vault,23,,10,,,5,3,5,,,,,"black-diamond, da-grizz, the-grove"
5,Rudolph,Marinara,23,,19,,4,,,,,,,,black-rock
6,Vixen,Broomstick,23,6,14,,,,3,,,,,,"black-diamond, the-colosseum, the-ridge"
0,Comet,Dauber,22,3,6,,,5,3,,5,,,,the-colosseum
0,Comet,Frontier,22,3,6,,,5,3,,5,,,,the-colosseum
0,Comet,Hot Lava,22,3,6,,,5,3,,5,,,,the-colosseum
0,Comet,Mahomes,22,3,6,,,5,3,,5,,,,the-colosseum
0,Comet,Manhole,22,3,6,,,5,3,,5,,,,the-colosseum
0,Comet,Meta,22,3,6,,,5,3,,5,,,,the-colosseum
6,Comet,Pearl,22,,3,,,,,5,5,3,,,the-grove
5,Comet,Tighty Whities,22,,12,,,,,5,,,,,"da-grizz, the-colosseum, the-grove, the-olympiad"
5,Cupid,Caboose,22,,9,,,,3,5,5,,,,"the-colosseum, the-ridge"
6,Cupid,Picasso,22,9,13,,,,,,,,,,the-olympiad
0,Dancer,Sparky,22,3,6,,,5,3,,5,,,,the-colosseum
1,Dasher,LaRussa,22,6,10,,,,3,,,3,,,el-coyote
3,Donner,Mr. Belding,22,10,12,,,,,,,,,,the-ridge
4,Donner,fuzzy navel,22,3,3,,,5,3,5,,3,,,el-coyote
2,Prancer,Deliverance,22,,12,,,5,,,5,,,,"dmz, the-colosseum, the-ridge"
6,Rudolph,Cowbell,22,,9,,,,,5,5,3,,,da-grizz
1,Rudolph,Underdog,22,6,13,,,,,,,3,,,
5,Rudolph,Underdog,22,9,13,,,,,,,,,,
5,Vixen,Dilly Dilly,22,7,12,,,,,,,3,,,"da-grizz, the-ridge"
2,Blitzen,Derailed,21,12,9,,,,,,,,,,"dmz, the-grove"
1,Blitzen,Just Dance,21,9,9,,,,,,,3,,,"the-colosseum, the-grove, the-ridge"
2,Blitzen,Just Dance,21,9,9,,,,3,,,,,,"the-colosseum, the-olympiad, the-ridge"
1,Blitzen,Kidney Beans,21,9,12,,,,,,,,,,"el-coyote, the-colosseum, the-grove"
3,Blitzen,Kidney Beans,21,9,12,,,,,,,,,,"el-coyote, the-colosseum, the-grove"
5,Dancer,Thesaurus,21,,12,,,,,5,,3,1,,"da-grizz, the-silo"
5,Dasher,Jellystone,21,6,6,,,,,,5,3,1,,"the-colosseum, the-ridge"
4,Donner,Juanita,21,6,9,,,,3,,,3,,,"the-colosseum, the-silo"
2,Donner,Mr. Belding,21,9,12,,,,,,,,,,"dmz, the-ridge, the-silo"
2,Donner,Peashooter,21,9,12,,,,,,,,,,"the-colosseum, the-grove, the-ridge, the-silo"
4,Prancer,PFG,21,3,13,,,,,,5,,,,
2,Prancer,Tinfoil,21,6,15,,,,,,,,,,"black-rock, the-colosseum, the-grove, the-olympiad"
4,Rudolph,Italian Ice,21,,15,,,,,5,,,1,,"da-grizz, ravens-nest"
4,Vixen,Scuba Steve,21,1,15,,,,,5,,,,,"da-grizz, dmz, the-olympiad, the-silo"
1,Blitzen,Morticia,20,3,12,,,,,,5,,,,"dmz, the-colosseum, the-grove, the-ridge"
1,Blitzen,Pee Wee Herman,20,,15,,,,,5,,,,,"dmz, the-colosseum, the-grove"
2,Blitzen,Pee Wee Herman,20,5,15,,,,,,,,,,"dmz, the-colosseum, the-ridge, the-silo"
5,Comet,DJ Sump Pump,20,,12,,,,,5,,3,,,the-ridge
3,Comet,Danica,20,,15,5,,,,,,,,,"da-grizz, ravens-nest, the-colosseum, the-grove, the-ridge"
5,Comet,Danica,20,,15,5,,,,,,,,,"el-coyote, the-colosseum, the-grove, the-olympiad, the-ridge"
3,Comet,Hatchet (Lizard Q),20,6,6,,,,,,5,3,,,"da-grizz, the-grove"
3,Cupid,Singer,20,9,10,,,,,,,,1,,"black-diamond, the-colosseum, the-olympiad"
6,Dancer,Thesaurus,20,,15,,,,,5,,,,,"black-rock, da-grizz, ravens-nest"
3,Dancer,Waffle House,20,,15,,,,,5,,,,,"da-grizz, the-colosseum, the-olympiad, the-silo"
2,Dasher,Jellystone,20,3,6,,,,3,,5,3,,,"da-grizz, the-colosseum"
5,Dasher,Old Maid,20,,12,,,,,,5,3,,,"the-colosseum, the-silo"
3,Dasher,Rooney,20,6,9,,,,,,5,,,,black-rock
1,Dasher,Trifecta,20,6,6,,,,,,5,3,,,"el-coyote, the-colosseum"
3,Donner,Hanger,20,6,9,,,,,,5,,,,"el-coyote, the-colosseum, the-silo"
3,Prancer,Deliverance,20,,15,5,,,,,,,,,"dmz, the-colosseum, the-olympiad, the-ridge, the-silo"
4,Rudolph,Cowbell,20,,12,,,,,5,,3,,,"black-rock, da-grizz"
1,Rudolph,Homer Simpson,20,,9,,,,3,,5,3,,,"black-rock, the-colosseum, the-ridge"
3,Rudolph,Italian Ice,20,,15,,,,,5,,,,,"da-grizz, ravens-nest"
6,Rudolph,Italian Ice,20,,15,,,,,,5,,,,"da-grizz, ravens-nest"
6,Vixen,Scuba Steve,20,,9,,,,,5,,,,,"ravens-nest, the-grove, the-olympiad"
1,Comet,Bambino,19,,6,,,,,5,5,3,,,el-coyote
0,Comet,Pearl,19,3,6,,,5,,,5,,,,the-colosseum
1,Cupid,Spike Horn,19,6,10,,,,,,,3,,,"black-diamond, the-colosseum, the-olympiad"
5,Dancer,Waffle House,19,,6,,,,3,5,5,,,,"the-olympiad, the-silo"
3,Dasher,Drive By,19,3,6,,,,,5,5,,,,el-coyote
4,Dasher,Old Maid,19,,6,,,5,,,5,3,,,"the-colosseum, the-ridge"
5,Dasher,Rooney,19,,16,,,,,,,3,,,
0,Donner,Chum Bucket,19,,6,,,5,3,,5,,,,the-colosseum
4,Donner,Corner Kick,19,4,9,,,,3,,,3,,,"the-grove, the-ridge, the-silo"
5,Donner,Corner Kick,19,4,9,,,,3,,,3,,,"the-colosseum, the-ridge"
6,Donner,Corner Kick,19,7,9,,,,3,,,,,,"dmz, the-grove, the-ridge"
2,Rudolph,Folgers,19,8,6,,,,,,5,,,,da-grizz
4,Vixen,Dilly Dilly,19,3,12,,,,3,,,,1,,the-ridge
5,Vixen,Scuba Steve,19,,9,,,,,5,,,,,"the-grove, the-olympiad, the-silo"
4,Blitzen,Pee Wee Herman,18,,12,,,5,,,,,1,,"black-rock, da-grizz, the-grove, the-ridge"
6,Blitzen,Xena- Warrior Princess,18,,6,,,,,5,,,1,,the-colosseum
2,Comet,Shankapotomus,18,3,12,,,,,,,3,,,"black-rock, the-colosseum, the-grove, the-olympiad"
1,Comet,Wing Stop (F3 Naperville),18,,12,,,,3,,,3,,,the-colosseum
4,Comet,Wing Stop (F3 Naperville),18,,12,,,,3,,,3,,,the-colosseum
3,Cupid,Bunker,18,6,6,,,,,,5,,1,,the-colosseum
2,Dancer,Dear Abby,18,,12,,,,3,,,3,,,
3,Dancer,Dear Abby,18,6,6,,,,3,,,3,,,"the-colosseum, the-ridge"
2,Dasher,Rooney,18,3,9,,,,3,,,3,,,black-rock
5,Donner,Juanita,18,3,9,,,,3,,,3,,,"the-colosseum, the-ridge, the-silo"
2,Prancer,Flo,18,9,9,,,,,,,,,,"the-grove, the-ridge, the-silo"
1,Prancer,PFG,18,,15,,,,,,,3,,,ravens-nest
5,Prancer,PFG,18,,15,,,,3,,,,,,
0,Prancer,Spit Valve,18,3,6,,,,3,,5,,1,,the-colosseum
